I have successfully booked your reservation  Thank you and enjoy your meal ,inform
Does 2 PM work ,request
Abe and Louie s Boston will be fine  Book us there please ,inform
Excellent choice  What name may I book the reservation under ,request
Davin Crain ,inform
Quiet atmosphere ,request
Saratoga Springs  New York,inform
What date and time would you like to go ,request
3  18  16  evening,inform
How many people in your party ,request
2 people   My husband and myself ,inform
What time would you like to go ,request
The top 3 is great  thanks ,inform
The Wishing Well sounds nice ,inform
Great your 6 00PM reservation is all set ,inform
Domenica please ,inform
Excellent choice  What name may I book the reservation under ,request
Charles Norris,inform
I like the sound of Anthony s Prime Steak   Seafood,inform
Excellent choice  What name may I book the reservation under ,request
Charles Norris,inform
Can I get a table for 3 at a good burger place in Orlando Friday at 8 PM,request
Dewey s Indoor Golf   Sports Grill sounds good,inform
Great your reservation is all set ,inform
Can I get a table for 3 tomorrow at 10PM at the Hard Rock Cafe in Seattle,request
Excellent choice  What name may I book the reservation under ,request
Bill Murray,inform
do asian food,inform
godzilla bar,inform
I have successfully booked your reservation  Thank you and enjoy your meal ,inform
Can I get a table for 3 at a good pizza place in Pensacola  FL Friday at 8 PM,request
Great your reservation is all set ,inform
Can I get a table for 3 tomorrow at 8PM at the Hard Rock Cafe in Miami,request
Excellent choice  What name may I book the reservation under ,request
Can I get a table for 3 at a good family restaurant in Pensacola  FL Saturday at 2PM,request
Top 3 please,inform
The Grand Marlin,inform
Excellent choice    What name shall I book your reservation under ,request
Can I get a table for 3 Thursday at 8PM at the Hard Rock Cafe in Seattle,request
Excellent choice  What name may I book the reservation under ,request
I m happy to assist you today  How many guests are in your party ,greeting
Yes please  Put it under Hollisworth ,confirm_answer
Wildfish Seafood Grille is my top choice ,inform
Excellent choice  What name may I book the reservation under ,request
Charles Norris,inform
Ooh King s Fish House please ,inform
What name shall I book your reservation under ,request
Charles Norris,inform
What name shall I book your reservation under ,request
jill fermin,inform
Great your reservation is all set ,inform
SakaMai please ,inform
Excellent choice  What name may I book the reservation under ,request
Charles Norris,inform
King s Fish House   Tempe would be great thanks,inform
Excellent choice  What name may I book the reservation under ,request
Charles Norris,inform
BellyQ sounds fun  let s try that,inform
What name shall I book your reservation under ,request
Charles Norris,inform
I d like to get a reservation at the highest rated Thai restaurant in Austin ,request
I m happy to assist you today  What time and date would you like your reservation for ,greeting
I would like something for lunchtime maybe 12 30 or 1 p m  on this coming Friday please ,inform
How many will be in your party ,request
There will be 3 of us total ,inform
I found one place with seats available  Satay Restaurant  Would you like to book it ,inform
That sounds great ,confirm_answer
Excellent choice  What name may I book the reservation under ,request
Please book the table under Burton ,inform
Can I get a table for 3 at a Sports Bar in Birmingham Friday at 8 PM,request
Excellent choice  What name may I book the reservation under ,request
Great your reservation is all set ,inform
I m happy to assist you today  What time and date would you like your reservation for ,greeting
Friday at 8pm,inform
How many guests are in your party ,request
Ok  I guess something spicy  Mexican  A table for 1 ,inform
Laredos Grill then,inform
Excellent choice  What name may I book the reservation under ,request
I m happy to assist you today  What time would you like your reservation for ,greeting
May I confirm how many guests tables you need ,request
Yes  Under Alex T,confirm_answer
What are some restaurants in Seattle are kid friendly ,request
Your reservation at Palomino for 02 25 2016 05 30PM for 4 people under Joe Does has been confirmed ,inform
Hello I would like to make a reservation for tomorrow early evening,request
Please type your own message here   ,request
Type what personal message ,request
Please type your own message here   ,request
at what time would you like to go ,request
5 00Pm would be good,inform
Can you please specify you location  I would need to know city name ,request
Seattle area,inform
Wild Ginger will suffice,inform
how many people are going ,request
Hello I would like to make a reservation for 3 for Greek food on Friday,request
at what time would you like to go ,request
Your reservation at Lola for 02 26 2016 05 30PM for 3 people under Joe Does has been confirmed ,inform
Number 3 looks like a good choice ,inform
at what date would you like to go ,request
The 25th for 2 anytime after 6pm ,inform
Hi  2 people for Mexican Tomorrow night ,request
Can you please specify you location  I would need to know city name ,request
Seattle please,inform
at what time would you like to go ,request
I d like to book a pizza place for Friday night ,request
Can you please specify you location  I would need to know city name ,request
at what time would you like to go ,request
how many people are going ,request
Hello I would like to make a reservation at a family friendly restaurant for 5,request
Can you please specify you location  I would need to know city name ,request
Seattle area,inform
BOKA restaurant,inform
at what time would you like to go ,request
I do not know how to book this restaurant  Would you like to try a different one ,request
Wild Ginger,inform
I do not know how to book this restaurant  Would you like to try a different one ,request
Fado Irish Pub,inform
at what date would you like to go ,request
Steak places are located near downtown Seattle ,request
I d like to go to SkyCity Restaurant on Friday ,inform
at what time would you like to go ,request
how many people are going ,request
How about at 8pm ,inform
Are there openings on Saturday ,request
Are there openings for Tango on Friday ,inform
Your reservation at Tango for 02 26 2016 08 00PM for 2 people under Joe Does has been confirmed ,inform
at what date would you like to go ,request
how many people are going ,request
Hello I would like to make a reservation for Thursday night,request
Can you please specify you location  I would need to know city name ,request
Please type your own message here   ,request
Seattle area please,inform
how many people are going ,request
at what time would you like to go ,request
Your reservation at Palomino for 02 25 2016 06 00PM for 9 people under Joe Does has been confirmed ,inform
Hello I would like to make a reservation at a Thai food restaurant for Thursday   party of 6 ,request
at what time would you like to go ,request
Ayutthaya Thai Restaurant  sounds nice,inform
i d like a table for 2 tomorrow night at a steakhouse near seattle airport,request
